target	taxa
FAM007998	Pandoravirus
FAM008001	Pandoravirus
FAM008002	Pandoravirus
FAM008009	Pandoravirus
FAM008011	Pandoravirus
FAM008012	Pandoravirus
FAM008014	Pandoravirus
FAM008015	Pandoravirus
FAM008016	Pandoravirus
FAM008017	Pandoravirus
FAM008019	Viruses
FAM008020	Pandoravirus
FAM008022	Pandoravirus
FAM008023	Pandoravirus
FAM008024	Pandoravirus
FAM008030	Pandoravirus
FAM008031	Pandoravirus
FAM008032	Pandoravirus
FAM008034	Pandoravirus
FAM008035	Pandoravirus
FAM008036	Pandoravirus
FAM008039	Pandoravirus
FAM008040	Pandoravirus
FAM008042	Pandoravirus
FAM008044	Pandoravirus
FAM008045	Pandoravirus
FAM008046	Pandoravirus
FAM008047	Pandoravirus
FAM008049	Pandoravirus
FAM008050	Pandoravirus
FAM008052	Pandoravirus
FAM008054	Pandoravirus
FAM008059	Pandoravirus
FAM008060	Pandoravirus
FAM008062	Pandoravirus
FAM008064	Pandoravirus
FAM008066	Pandoravirus
FAM008067	Pandoravirus
FAM008068	Pandoravirus
FAM008069	Pandoravirus
FAM008070	Pandoravirus
FAM008071	Pandoravirus
FAM008072	Pandoravirus
FAM008078	Pandoravirus
FAM008079	Pandoravirus
FAM008080	Pandoravirus
FAM008085	Pandoravirus
FAM008087	Pandoravirus
FAM008088	Viruses
FAM008090	Pandoravirus
FAM008091	Pandoravirus
FAM008093	Pandoravirus
FAM008094	Pandoravirus
FAM008096	Pandoravirus
FAM008097	Pandoravirus
FAM008098	Pandoravirus
FAM008100	Pandoravirus
FAM008103	Pandoravirus
FAM008104	Pandoravirus
FAM008105	Pandoravirus
FAM008108	Pandoravirus
FAM008113	Pandoravirus
FAM008114	Pandoravirus
FAM008115	Pandoravirus
FAM008116	Pandoravirus
FAM008117	Pandoravirus
FAM008119	Viruses
FAM008121	Pandoravirus
FAM008122	Pandoravirus
FAM008125	Pandoravirus
FAM008128	Pandoravirus
FAM008130	Pandoravirus
FAM008134	Pandoravirus
FAM008135	Pandoravirus
FAM008138	Pandoravirus
FAM008139	Pandoravirus
FAM008142	Pandoravirus
FAM008145	Pandoravirus
FAM008155	Aviadenovirus
FAM008159	Orbivirus
FAM008160	Orbivirus
FAM008181	Betabaculovirus
FAM008183	Riboviria
FAM008185	Betabaculovirus
FAM008186	Betabaculovirus
FAM008195	Betabaculovirus
FAM008200	Ambidensovirus
FAM008202	Nepovirus
FAM008203	Nepovirus
FAM008204	Mandarivirus
FAM008213	Chipapillomavirus
FAM008221	Aureusvirus
FAM008235	Fabavirus
FAM008251	Ortervirales
FAM008266	Tobamovirus
FAM008273	Orthohantavirus
FAM008274	Ilarvirus
FAM008278	Phytoreovirus
FAM008281	Mastadenovirus
FAM008282	Mastadenovirus
FAM008283	Retroviridae
FAM008286	Cucumovirus
FAM008287	Badnavirus
FAM008288	Badnavirus
FAM008343	Iridoviridae
FAM008376	Alphabaculovirus
FAM008378	Alphabaculovirus
FAM008383	Alphabaculovirus
FAM008413	Alphabaculovirus
FAM008415	Alphabaculovirus
FAM008423	Adenoviridae
FAM008428	Simplexvirus
FAM008433	Varicellovirus
FAM008434	Varicellovirus
FAM008435	Varicellovirus
FAM008445	Alphaherpesvirinae
FAM008446	Varicellovirus
FAM008447	Varicellovirus
FAM008450	Vitivirus
FAM008451	Lymphocryptovirus
FAM008453	Lymphocryptovirus
FAM008457	Lymphocryptovirus
FAM008458	Lymphocryptovirus
FAM008459	Lymphocryptovirus
FAM008460	Lymphocryptovirus
FAM008461	Lymphocryptovirus
FAM008462	Lymphocryptovirus
FAM008463	Lymphocryptovirus
FAM008464	Lymphocryptovirus
FAM008465	Lymphocryptovirus
FAM008469	Lymphocryptovirus
FAM008470	Lymphocryptovirus
FAM008474	Lymphocryptovirus
FAM008475	Lymphocryptovirus
FAM008480	Lymphocryptovirus
FAM008483	Lymphocryptovirus
FAM008485	Lymphocryptovirus
FAM008488	Lymphocryptovirus
FAM008493	Lymphocryptovirus
FAM008495	Embecovirus
FAM008499	Mardivirus
FAM008501	Mardivirus
FAM008513	Mardivirus
FAM008540	Cilevirus
FAM008542	Bracovirus
FAM008551	Mimivirus
FAM008562	Mimivirus
FAM008563	Mimiviridae
FAM008577	Mimivirus
FAM008583	Mimiviridae
FAM008586	Mimivirus
FAM008587	Mimivirus
FAM008588	Mimivirus
FAM008593	Mimivirus
FAM008598	Mimivirus
FAM008601	Mimivirus
FAM008603	Mimiviridae
FAM008606	Mimivirus
FAM008611	Mimivirus
FAM008613	Mimiviridae
FAM008617	Mimivirus
FAM008619	Mimiviridae
FAM008620	Mimivirus
FAM008627	Mimivirus
FAM008629	Mimivirus
FAM008631	Mimivirus
FAM008632	Mimiviridae
FAM008633	Mimivirus
FAM008651	Mimiviridae
FAM008658	Mimivirus
FAM008659	Mimivirus
FAM008661	Mimiviridae
FAM008754	Mimivirus
FAM008755	Mimivirus
FAM008768	Mimiviridae
FAM008770	Mimiviridae
FAM008773	Mimivirus
FAM008777	Mimivirus
FAM008781	Mimivirus
FAM008782	Mimiviridae
FAM008804	Mimiviridae
FAM008823	Mimivirus
FAM008845	Mimivirus
FAM008846	Mimivirus
FAM008855	Mimiviridae
FAM008861	Mimivirus
FAM008867	Mimiviridae
FAM008869	Mimivirus
FAM008872	Mimiviridae
FAM008877	Mimivirus
FAM008878	Mimiviridae
FAM008891	Mimivirus
FAM008894	Mimivirus
FAM008895	Mimivirus
FAM008900	Mimivirus
FAM008901	Mimivirus
FAM008903	Closteroviridae
FAM008904	Potexvirus
FAM008906	Aviadenovirus
FAM008909	Prasinovirus
FAM008915	Deltacoronavirus
FAM008916	Coronaviridae
FAM008917	Coronaviridae
FAM008921	Bracovirus
FAM008925	Secoviridae
FAM008926	Coronaviridae
FAM008928	Orthocoronavirinae
FAM008929	Phytoreovirus
FAM008934	Bracovirus
FAM008937	Anelloviridae
FAM008939	Vesivirus
FAM008971	Ascovirus
FAM008984	Ascovirus
FAM009006	Ascovirus
FAM009034	Ascovirus
FAM009035	Ascovirus
FAM009041	Ascovirus
FAM009044	Ascovirus
FAM009047	Ascovirus
FAM009048	Ascovirus
FAM009054	Betalipothrixvirus
FAM009055	Betalipothrixvirus
FAM009058	Betalipothrixvirus
FAM009061	Betalipothrixvirus
FAM009062	Betalipothrixvirus
FAM009063	Betalipothrixvirus
FAM009066	Betalipothrixvirus
FAM009067	Lipothrixviridae
FAM009072	Betalipothrixvirus
FAM009076	Betalipothrixvirus
FAM009082	Betalipothrixvirus
FAM009083	Betalipothrixvirus
FAM009084	Betalipothrixvirus
FAM009086	Betalipothrixvirus
FAM009092	Betalipothrixvirus
FAM009093	Lipothrixviridae
FAM009095	Betalipothrixvirus
FAM009101	Betalipothrixvirus
FAM009111	Lagovirus
FAM009112	Lagovirus
FAM009113	Ascovirus
FAM009115	Ascovirus
FAM009120	Ascovirus
FAM009124	Ascovirus
FAM009126	Ascovirus
FAM009140	Ascovirus
FAM009143	Ascovirus
FAM009146	Ascovirus
FAM009149	Ascovirus
FAM009153	Ascovirus
FAM009154	Ascovirus
FAM009178	Ascovirus
FAM009180	Ascovirus
FAM009192	Ascovirus
FAM009194	Ascovirus
FAM009195	Ascovirus
FAM009201	Ascovirus
FAM009203	Coronaviridae
FAM009204	Igacovirus
FAM009205	Gammacoronavirus
FAM009206	Gammacoronavirus
FAM009207	Gammacoronavirus
FAM009208	Gammacoronavirus
FAM009212	Orthopoxvirus
FAM009214	Orthopoxvirus
FAM009215	Orthopoxvirus
FAM009218	Orthopoxvirus
FAM009219	Orthopoxvirus
FAM009220	Orthopoxvirus
FAM009222	Orthopoxvirus
FAM009223	Orthopoxvirus
FAM009226	Orthopoxvirus
FAM009227	Orthopoxvirus
FAM009229	Orthopoxvirus
FAM009232	Orthopoxvirus
FAM009254	Seadornavirus
FAM009260	Ichnovirus
FAM009263	Ichnovirus
FAM009268	Ichnovirus
FAM009270	Ichnovirus
FAM009274	Alphabaculovirus
FAM009275	Alphabaculovirus
FAM009276	Alphabaculovirus
FAM009282	Lymphocryptovirus
FAM009289	Luteovirus
FAM009296	Ichnovirus
FAM009301	Ichnovirus
FAM009303	Varicellovirus
FAM009304	Alphaherpesvirinae
FAM009306	Varicellovirus
FAM009307	Varicellovirus
FAM009309	Riboviria
FAM009311	Cytomegalovirus
FAM009312	Cytomegalovirus
FAM009314	Cytomegalovirus
FAM009316	Cytomegalovirus
FAM009317	Cytomegalovirus
FAM009318	Cytomegalovirus
FAM009319	Cytomegalovirus
FAM009322	Cytomegalovirus
FAM009323	Cytomegalovirus
FAM009325	Cytomegalovirus
FAM009327	Cytomegalovirus
FAM009328	Cytomegalovirus
FAM009333	Cytomegalovirus
FAM009334	Cytomegalovirus
FAM009335	Cytomegalovirus
FAM009338	Cytomegalovirus
FAM009339	Cytomegalovirus
FAM009340	Cytomegalovirus
FAM009341	Cytomegalovirus
FAM009343	Cytomegalovirus
FAM009344	Cytomegalovirus
FAM009349	Cytomegalovirus
FAM009351	Cytomegalovirus
FAM009354	Cytomegalovirus
FAM009355	Cytomegalovirus
FAM009356	Cytomegalovirus
FAM009361	Cytomegalovirus
FAM009362	Cytomegalovirus
FAM009363	Cytomegalovirus
FAM009368	Cytomegalovirus
FAM009372	Cytomegalovirus
FAM009373	Cytomegalovirus
FAM009375	Cytomegalovirus
FAM009380	Cytomegalovirus
FAM009385	Cytomegalovirus
FAM009386	Cytomegalovirus
FAM009389	Cytomegalovirus
FAM009391	Badnavirus
FAM009392	Badnavirus
FAM009396	Tobravirus
FAM009397	Babuvirus
FAM009402	Fuselloviridae
FAM009403	Fuselloviridae
FAM009404	Fuselloviridae
FAM009406	Fuselloviridae
FAM009407	Fuselloviridae
FAM009409	Fuselloviridae
FAM009410	Fuselloviridae
FAM009411	Fuselloviridae
FAM009412	Fuselloviridae
FAM009413	Fuselloviridae
FAM009414	Alphafusellovirus
FAM009415	Fuselloviridae
FAM009419	Alphafusellovirus
FAM009420	Alphafusellovirus
FAM009421	Fuselloviridae
FAM009422	Fuselloviridae
FAM009423	Fuselloviridae
FAM009424	Rotavirus
FAM009425	Coronaviridae
FAM009427	Deltaretrovirus
FAM009430	Deltaretrovirus
FAM009431	Deltaretrovirus
FAM009434	Betacarmovirus
FAM009439	Babuvirus
FAM009440	Babuvirus
FAM009448	Mimiviridae
FAM009450	Mimiviridae
FAM009466	Mimiviridae
FAM009471	Mimiviridae
FAM009472	Mimiviridae
FAM009504	Begomovirus
FAM009505	Mastadenovirus
FAM009512	Mastadenovirus
FAM009515	Furovirus
FAM009518	Tenuivirus
FAM009525	Baculoviridae
FAM009529	Alphabaculovirus
FAM009532	Alphabaculovirus
FAM009536	Furovirus
FAM009545	Alphabaculovirus
FAM009548	Seadornavirus
FAM009555	Chordopoxvirinae
FAM009556	Chordopoxvirinae
FAM009561	Chordopoxvirinae
FAM009565	Chordopoxvirinae
FAM009566	Chordopoxvirinae
FAM009571	Chordopoxvirinae
FAM009574	Chordopoxvirinae
FAM009575	Chordopoxvirinae
FAM009577	Chordopoxvirinae
FAM009578	Chordopoxvirinae
FAM009581	Coronaviridae
FAM009582	Sarbecovirus
FAM009584	Coronaviridae
FAM009585	Coronaviridae
FAM009588	Sarbecovirus
FAM009589	Ichnovirus
FAM009591	Paramyxoviridae
FAM009593	Ferlavirus
FAM009594	Betanodavirus
FAM009595	Papillomaviridae
FAM009598	Dianthovirus
FAM009601	Velarivirus
FAM009602	Velarivirus
FAM009603	Velarivirus
FAM009604	Velarivirus
FAM009606	Velarivirus
FAM009611	Bymovirus
FAM009612	Marafivirus
FAM009613	Fuselloviridae
FAM009618	Alphavirus
FAM009619	Crinivirus
FAM009620	Crinivirus
FAM009625	Trichovirus
FAM009626	Caulimoviridae
FAM009628	Pithoviridae
FAM009630	Pithoviridae
FAM009633	Pithoviridae
FAM009638	Pithoviridae
FAM009639	Pithoviridae
FAM009642	Pithoviridae
FAM009644	Pithoviridae
FAM009649	Pithoviridae
FAM009651	Pithoviridae
FAM009652	Pithoviridae
FAM009654	Pithoviridae
FAM009656	Pithoviridae
FAM009662	Pithoviridae
FAM009666	Pithoviridae
FAM009667	Pithoviridae
FAM009678	Pithoviridae
FAM009680	Pithoviridae
FAM009689	Pithoviridae
FAM009698	Pithoviridae
FAM009712	Pithoviridae
FAM009716	Pithoviridae
FAM009725	Pithoviridae
FAM009726	Pithoviridae
FAM009737	Pithoviridae
FAM009741	Viruses
FAM009743	Pithoviridae
FAM009747	Pithoviridae
FAM009748	Pithoviridae
FAM009751	Pithoviridae
FAM009752	Pithoviridae
FAM009754	Pithoviridae
FAM009768	Pithoviridae
FAM009772	Pithoviridae
FAM009783	Pithoviridae
FAM009788	Pithoviridae
FAM009793	Pithoviridae
FAM009820	Pithoviridae
FAM009834	Pithoviridae
FAM009836	Pithoviridae
FAM009842	Pithoviridae
FAM009844	Pithoviridae
FAM009845	Pithoviridae
FAM009848	Pithoviridae
FAM009854	Pithoviridae
FAM009855	Pithoviridae
FAM009865	Pithoviridae
FAM009868	Pithoviridae
FAM009872	Pithoviridae
FAM009876	Pithoviridae
FAM009881	Pithoviridae
FAM009884	Pithoviridae
FAM009885	Pithoviridae
FAM009894	Phytoreovirus
FAM009897	Tobravirus
FAM009901	Sadwavirus
FAM009904	Coronaviridae
FAM009906	Sobemovirus
FAM009909	Sobemovirus
FAM009911	Orthomyxoviridae
FAM009916	Filoviridae
FAM009917	Filoviridae
FAM009918	Filoviridae
FAM009919	Isavirus
FAM009962	Caliciviridae
FAM009967	Closterovirus
FAM009973	Closterovirus
FAM009986	Negarnaviricota
FAM009988	Orthopneumovirus
FAM009989	Pneumoviridae
FAM009990	Pneumoviridae
FAM009991	Pneumoviridae
FAM009992	Tymovirus
FAM009993	Closterovirus
FAM009994	Closterovirus
FAM009995	Closterovirus
FAM009996	Closterovirus
FAM010021	Nepovirus
FAM010023	Densovirinae
FAM010024	Densovirinae
FAM010025	Densovirinae
FAM010029	Seadornavirus
FAM010030	Seadornavirus
FAM010031	Seadornavirus
FAM010032	Seadornavirus
FAM010033	Seadornavirus
FAM010034	Rotavirus
FAM010040	Nodaviridae
FAM010041	Papillomaviridae
FAM010043	Betacoronavirus
FAM010048	Partitiviridae
FAM010049	Rubivirus
FAM010050	Rubivirus
FAM010062	Anelloviridae
FAM010063	Anelloviridae
FAM010064	Polerovirus
FAM010065	Picornavirales
FAM010066	Picornavirales
FAM010067	Polerovirus
FAM010069	Begomovirus
FAM010070	Orthopoxvirus
FAM010071	Birnaviridae
FAM010073	Alphabaculovirus
FAM010076	Alphabaculovirus
FAM010079	Alphabaculovirus
FAM010082	Alpharetrovirus
FAM010083	Bromoviridae
FAM010088	Riboviria
FAM010105	Orbivirus
FAM010112	Pneumoviridae
FAM010113	Pneumoviridae
FAM010115	Pneumoviridae
FAM010116	Rubulavirus
FAM010120	Ampelovirus
FAM010131	Fromanvirus
FAM010138	Fromanvirus
FAM010140	Fromanvirus
FAM010141	Fromanvirus
FAM010160	Fromanvirus
FAM010162	Fromanvirus
FAM010163	Fromanvirus
FAM010164	Fromanvirus
FAM010175	Fromanvirus
FAM010182	Fromanvirus
FAM010214	Gammaherpesvirinae
FAM010222	Novirhabdovirus
FAM010224	Novirhabdovirus
FAM010230	Alphabaculovirus
FAM010236	Orbivirus
FAM010239	Orthopneumovirus
FAM010246	Siadenovirus
FAM010247	Siadenovirus
FAM010248	Siadenovirus
FAM010249	Siadenovirus
FAM010250	Adenoviridae
FAM010252	Siadenovirus
FAM010253	Siadenovirus
FAM010254	Alpharetrovirus
FAM010256	Solendovirus
FAM010258	Spumaretrovirinae
FAM010264	Rotavirus
FAM010265	Dianthovirus
FAM010267	Dianthovirus
FAM010269	Triatovirus
FAM010270	Picornavirales
FAM010271	Triatovirus
FAM010272	Ipomovirus
FAM010274	Chlorovirus
FAM010297	Chlorovirus
FAM010298	Chlorovirus
FAM010299	Chlorovirus
FAM010302	Chlorovirus
FAM010310	Chlorovirus
FAM010347	Chlorovirus
FAM010355	Chlorovirus
FAM010360	Chlorovirus
FAM010378	Chlorovirus
FAM010382	Phytoreovirus
FAM010384	Isavirus
FAM010388	Erythroparvovirus
FAM010392	Betaflexiviridae
FAM010394	Erbovirus
FAM010397	Asfivirus
FAM010398	Asfivirus
FAM010400	Asfivirus
FAM010401	Asfivirus
FAM010402	Asfivirus
FAM010404	Asfivirus
FAM010405	Asfivirus
FAM010408	Asfivirus
FAM010409	Asfivirus
FAM010425	Asfivirus
FAM010440	Asfivirus
FAM010445	Asfivirus
FAM010447	Asfivirus
FAM010449	Asfivirus
FAM010475	Asfivirus
FAM010476	Asfivirus
FAM010479	Asfivirus
FAM010480	Asfivirus
FAM010485	Asfivirus
FAM010488	Asfivirus
FAM010500	Orthopoxvirus
FAM010504	Orthopoxvirus
FAM010509	Orthopoxvirus
FAM010510	Orthopoxvirus
FAM010511	Orthopoxvirus
FAM010512	Orthopoxvirus
FAM010513	Orthopoxvirus
FAM010514	Orthopoxvirus
FAM010515	Orthopoxvirus
FAM010516	Orthopoxvirus
FAM010518	Betacarmovirus
FAM010521	Betabaculovirus
FAM010522	Betabaculovirus
FAM010525	Betabaculovirus
FAM010526	Betabaculovirus
FAM010527	Betabaculovirus
FAM010531	Baculoviridae
FAM010536	Betabaculovirus
FAM010539	Alphabaculovirus
FAM010540	Alphabaculovirus
FAM010545	Seadornavirus
FAM010547	Chloriridovirus
FAM010548	Chloriridovirus
FAM010552	Chloriridovirus
FAM010553	Chloriridovirus
FAM010554	Betairidovirinae
FAM010558	Chloriridovirus
FAM010559	Chloriridovirus
FAM010562	Chloriridovirus
FAM010567	Chloriridovirus
FAM010569	Chloriridovirus
FAM010571	Chloriridovirus
FAM010574	Chloriridovirus
FAM010579	Chloriridovirus
FAM010584	Chloriridovirus
FAM010585	Chloriridovirus
FAM010587	Chloriridovirus
FAM010592	Chloriridovirus
FAM010593	Chloriridovirus
FAM010597	Chloriridovirus
FAM010598	Chloriridovirus
FAM010599	Chloriridovirus
FAM010600	Betairidovirinae
FAM010601	Chloriridovirus
FAM010603	Alphabaculovirus
FAM010613	Alphabaculovirus
FAM010615	Alphabaculovirus
FAM010631	Alphabaculovirus
FAM010639	Cytomegalovirus
FAM010646	Cytomegalovirus
FAM010657	Cytomegalovirus
FAM010676	Cytomegalovirus
FAM010682	Chordopoxvirinae
FAM010684	Chordopoxvirinae
FAM010742	Entomopoxvirinae
FAM010746	Betaentomopoxvirus
FAM010748	Betaentomopoxvirus
FAM010749	Betaentomopoxvirus
FAM010751	Betaentomopoxvirus
FAM010752	Betaentomopoxvirus
FAM010753	Betaentomopoxvirus
FAM010761	Betaentomopoxvirus
FAM010762	Entomopoxvirinae
FAM010763	Betaentomopoxvirus
FAM010764	Betaentomopoxvirus
FAM010765	Betaentomopoxvirus
FAM010770	Betaentomopoxvirus
FAM010771	Betaentomopoxvirus
FAM010772	Betaentomopoxvirus
FAM010773	Betaentomopoxvirus
FAM010774	Betaentomopoxvirus
FAM010781	Betaentomopoxvirus
FAM010784	Entomopoxvirinae
FAM010789	Betaentomopoxvirus
FAM010790	Betaentomopoxvirus
FAM010791	Betaentomopoxvirus
FAM010794	Betaentomopoxvirus
FAM010795	Betaentomopoxvirus
FAM010796	Betaentomopoxvirus
FAM010798	Betaentomopoxvirus
FAM010799	Betaentomopoxvirus
FAM010800	Betaentomopoxvirus
FAM010802	Betaentomopoxvirus
FAM010808	Betaentomopoxvirus
FAM010809	Betaentomopoxvirus
FAM010810	Betaentomopoxvirus
FAM010811	Betaentomopoxvirus
FAM010812	Entomopoxvirinae
FAM010814	Betaentomopoxvirus
FAM010815	Betaentomopoxvirus
FAM010819	Betaentomopoxvirus
FAM010834	Betaentomopoxvirus
FAM010839	Betaentomopoxvirus
FAM010874	Betaentomopoxvirus
FAM010883	Entomopoxvirinae
FAM010889	Cardiovirus
FAM010891	Cypovirus
FAM010902	Blicbavirus
FAM010906	Mastadenovirus
FAM010910	Tymoviridae
FAM010911	Leporipoxvirus
FAM010912	Leporipoxvirus
FAM010915	Leporipoxvirus
FAM010916	Leporipoxvirus
FAM010919	Leporipoxvirus
FAM010925	Leporipoxvirus
FAM010928	Leporipoxvirus
FAM010929	Leporipoxvirus
FAM010930	Orthoretrovirinae
FAM010932	Cypovirus
FAM010936	Ichnovirus
FAM010938	Malacoherpesviridae
FAM010939	Ostreavirus
FAM010950	Ostreavirus
FAM010969	Nepovirus
FAM010988	Gammacarmovirus
FAM010989	Seadornavirus
FAM010991	Alfamovirus
FAM010992	Begomovirus
FAM010996	Ichnovirus
FAM010998	Ichnovirus
FAM011000	Phytoreovirus
FAM011001	Penstyldensovirus
FAM011002	Densovirinae
FAM011003	Penstyldensovirus
FAM011008	Megalocytivirus
FAM011015	Megalocytivirus
FAM011016	Megalocytivirus
FAM011020	Megalocytivirus
FAM011021	Megalocytivirus
FAM011023	Megalocytivirus
FAM011026	Megalocytivirus
FAM011037	Megalocytivirus
FAM011038	Megalocytivirus
FAM011039	Megalocytivirus
FAM011051	Megalocytivirus
FAM011052	Megalocytivirus
FAM011057	Megalocytivirus
FAM011058	Iridoviridae
FAM011060	Megalocytivirus
FAM011063	Megalocytivirus
FAM011068	Megalocytivirus
FAM011069	Megalocytivirus
FAM011070	Megalocytivirus
FAM011071	Megalocytivirus
FAM011075	Megalocytivirus
FAM011080	Retroviridae
FAM011081	Caulimovirus
FAM011089	Ichnovirus
FAM011093	Emaravirus
FAM011108	Ligamenvirales
FAM011114	Siadenovirus
FAM011118	Lentivirus
FAM011129	Rhadinovirus
FAM011130	Herpesviridae
FAM011133	Mastadenovirus
FAM011139	Rotavirus
FAM011141	Reoviridae
FAM011142	Reoviridae
FAM011143	Coltivirus
FAM011151	Betabaculovirus
FAM011160	Lentivirus
FAM011161	Lentivirus
FAM011184	Circovirus
FAM011185	Betaretrovirus
FAM011197	Henipavirus
FAM011199	Henipavirus
FAM011200	Molluscipoxvirus
FAM011204	Molluscipoxvirus
FAM011206	Molluscipoxvirus
FAM011208	Molluscipoxvirus
FAM011212	Molluscipoxvirus
FAM011213	Molluscipoxvirus
FAM011215	Molluscipoxvirus
FAM011216	Molluscipoxvirus
FAM011217	Molluscipoxvirus
FAM011219	Molluscipoxvirus
FAM011220	Molluscipoxvirus
FAM011226	Molluscipoxvirus
FAM011232	Molluscipoxvirus
FAM011234	Molluscipoxvirus
FAM011252	Avipoxvirus
FAM011270	Avipoxvirus
FAM011278	Avipoxvirus
FAM011281	Avipoxvirus
FAM011318	Yatapoxvirus
FAM011333	Prasinovirus
FAM011343	Prasinovirus
FAM011366	Parapoxvirus
FAM011367	Parapoxvirus
FAM011368	Lentivirus
FAM011369	Lentivirus
FAM011379	Roseolovirus
FAM011383	Roseolovirus
FAM011440	Varicellovirus
FAM011489	Alphaherpesvirinae
FAM011523	Iltovirus
FAM011529	Iltovirus
FAM011549	Totiviridae
FAM011647	Viruses
FAM011654	Alphabaculovirus
FAM011661	Alphabaculovirus
FAM011663	Alphabaculovirus
FAM011676	Alphabaculovirus
FAM011680	Alphabaculovirus
FAM011684	Alphabaculovirus
FAM011689	Alphabaculovirus
FAM011695	Alphabaculovirus
FAM011697	Orthoreovirus
FAM011699	Betaretrovirus
FAM011702	Betaretrovirus
FAM011703	Orthoreovirus
FAM011705	Orthoreovirus
FAM011706	Muromegalovirus
FAM011707	Muromegalovirus
FAM011710	Muromegalovirus
FAM011711	Muromegalovirus
FAM011712	Muromegalovirus
FAM011714	Muromegalovirus
FAM011716	Muromegalovirus
FAM011742	Muromegalovirus
FAM011766	Muromegalovirus
FAM011768	Muromegalovirus
FAM011780	Muromegalovirus
FAM011793	Lentivirus
FAM011837	Betabaculovirus
FAM011869	Gammainfluenzavirus
FAM011984	Chlorovirus
FAM011996	Chlorovirus
FAM012008	Chlorovirus
FAM012010	Chlorovirus
FAM012015	Chlorovirus
FAM012023	Chlorovirus
FAM012028	Chlorovirus
FAM012036	Chlorovirus
FAM012038	Chlorovirus
FAM012040	Chlorovirus
FAM012053	Chlorovirus
FAM012067	Chlorovirus
FAM012072	Chlorovirus
FAM012077	Chlorovirus
FAM012081	Chlorovirus
FAM012082	Chlorovirus
FAM012087	Chlorovirus
FAM012088	Chlorovirus
FAM012089	Chlorovirus
FAM012095	Chlorovirus
FAM012097	Chlorovirus
FAM012099	Chlorovirus
FAM012100	Varicellovirus
FAM012101	Tungrovirus
FAM012102	Tungrovirus
FAM012103	Tungrovirus
FAM012121	Reoviridae
FAM012129	Chlorovirus
FAM012133	Chlorovirus
FAM012141	Chlorovirus
FAM012142	Chlorovirus
FAM012144	Chlorovirus
FAM012162	Chlorovirus
FAM012168	Chlorovirus
FAM012182	Chlorovirus
FAM012192	Capripoxvirus
FAM012195	Capripoxvirus
FAM012196	Capripoxvirus
FAM012207	Cyprinivirus
FAM012224	Cyprinivirus
FAM012227	Cyprinivirus
FAM012230	Cyprinivirus
FAM012232	Cyprinivirus
FAM012236	Cyprinivirus
FAM012245	Cyprinivirus
FAM012249	Cyprinivirus
FAM012250	Cyprinivirus
FAM012251	Seadornavirus
FAM012255	Baculoviridae
FAM012259	Alphabaculovirus
FAM012260	Ampelovirus
FAM012264	Caliciviridae
FAM012266	Anelloviridae
FAM012267	Anelloviridae
FAM012284	Arteriviridae
FAM012288	Arteriviridae
FAM012297	Rotavirus
FAM012299	Rotavirus
FAM012309	Trichomonasvirus
FAM012311	Rotavirus
FAM012327	Mardivirus
FAM012340	Anelloviridae
FAM012344	Marseilleviridae
FAM012401	Crocodylidpoxvirus
FAM012451	Betainfluenzavirus
FAM012452	Betainfluenzavirus
FAM012454	Potexvirus
FAM012455	Orbivirus
FAM012456	Vitivirus
FAM012459	Soymovirus
FAM012469	Seadornavirus
FAM012472	Orthomyxoviridae
FAM012473	Gammainfluenzavirus
FAM012476	Bracovirus
FAM012485	Coccolithovirus
FAM012500	Coccolithovirus
FAM012509	Coccolithovirus
FAM012519	Coccolithovirus
FAM012530	Coccolithovirus
FAM012535	Coccolithovirus
FAM012542	Coccolithovirus
FAM012544	Coccolithovirus
FAM012545	Coccolithovirus
FAM012546	Coccolithovirus
FAM012547	Coccolithovirus
FAM012575	Coccolithovirus
FAM012595	Coccolithovirus
FAM012604	Coccolithovirus
FAM012613	Coccolithovirus
FAM012614	Coccolithovirus
FAM012615	Coccolithovirus
FAM012616	Coccolithovirus
FAM012623	Coccolithovirus
FAM012632	Coccolithovirus
FAM012633	Coccolithovirus
FAM012650	Coccolithovirus
FAM012658	Coccolithovirus
FAM012664	Coccolithovirus
FAM012685	Coccolithovirus
FAM012690	Coccolithovirus
FAM012693	Coccolithovirus
FAM012701	Coccolithovirus
FAM012702	Coccolithovirus
FAM012703	Coccolithovirus
FAM012706	Coccolithovirus
FAM012721	Coccolithovirus
FAM012760	Coccolithovirus
FAM012848	Coccolithovirus
FAM012871	Lentivirus
FAM012872	Lentivirus
FAM012873	Lentivirus
FAM012875	Lentivirus
FAM012879	Ampelovirus
FAM012880	Ampelovirus
FAM012881	Ampelovirus
FAM012882	Ampelovirus
FAM012883	Ampelovirus
FAM012884	Ampelovirus
